household_id,census_division,census_region,driver_count,household_income,household_size,household_workers,home_type,household_location,number_adults_household,vehicles_per_household,travel_date,travel_day,urban,vehicle_type,hybrid,make,vehicle_age,vehicle_commercial,vehicle_delivery,vehicle_rideshare,fuel_type,vehicle_year
9000013828,Middle Atlantic,Northeast,2,"$50,000 to $74,999",3,3,Building with 2 or more apartments,Urban,3,2,202202,Monday,In an urban area,Automobile/car/stationwagon,No,Mazda,28,No,,,Gas,1994
9000013828,Middle Atlantic,Northeast,2,"$50,000 to $74,999",3,3,Building with 2 or more apartments,Urban,3,2,202202,Monday,In an urban area,Automobile/car/stationwagon,No,Nissan/Datsun,22,No,,,Gas,2000
9000013837,Middle Atlantic,Northeast,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,1,202202,Thursday,In an urban area,Automobile/car/stationwagon,No,Ford,14,No,,,Gas,2008
9000013847,Middle Atlantic,Northeast,1,"$100,000 to $124,999",2,1,One-family detached,Urban,1,1,202202,Friday,In an urban area,Automobile/car/stationwagon,No,Mazda,10,No,,,Gas,2012
9000013854,Middle Atlantic,Northeast,1,"$15,000 to $24,999",1,0,Building with 2 or more apartments,Urban,1,1,202202,Tuesday,In an urban area,Automobile/car/stationwagon,No,Chrysler,15,No,,,Gas,2007
9000013855,Middle Atlantic,Northeast,1,"$150,000 to $174,999",1,1,Building with 2 or more apartments,Urban,1,1,202202,Friday,In an urban area,Automobile/car/stationwagon,No,Chevrolet,4,No,,,Gas,2018
9000013889,Middle Atlantic,Northeast,2,"$175,000 or more",5,2,One-family detached,Urban,3,2,202202,Wednesday,In an urban area,Van (Minivan/Cargo/Passenger),No,Honda,13,No,,,Gas,2009
9000013889,Middle Atlantic,Northeast,2,"$175,000 or more",5,2,One-family detached,Urban,3,2,202202,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,4,No,,,Gas,2018
9000013896,Middle Atlantic,Northeast,2,"$175,000 or more",4,2,One-family detached,Rural,2,3,202201,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",Yes,BMV,1,No,,,"Hybrid, gas/electric, non plug-in",2021
9000013896,Middle Atlantic,Northeast,2,"$175,000 or more",4,2,One-family detached,Rural,2,3,202201,Monday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Acura,8,No,,,Gas,2014
9000013896,Middle Atlantic,Northeast,2,"$175,000 or more",4,2,One-family detached,Rural,2,3,202201,Monday,Not in an urban area,Automobile/car/stationwagon,No,Suppressed for confidential reason,15,No,,,Gas,2007
9000013899,Middle Atlantic,Northeast,1,"$10,000 to $14,999",1,0,One-family detached,Urban,1,1,202202,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,6,Yes,No,No,Gas,2016
9000013901,Middle Atlantic,Northeast,1,"$50,000 to $74,999",3,0,Building with 2 or more apartments,Urban,3,1,202202,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lexus,1,No,,,Gas,2021
9000013922,Middle Atlantic,Northeast,1,"$50,000 to $74,999",1,0,One-family detached,Rural,1,1,202202,Thursday,Not in an urban area,Automobile/car/stationwagon,No,Subaru,6,No,,,Gas,2016
9000013936,Middle Atlantic,Northeast,1,"$50,000 to $74,999",1,1,"Townhome, Condo",Rural,1,2,202201,Monday,Not in an urban area,Automobile/car/stationwagon,No,Chrysler,6,No,,,Gas,2016
9000013936,Middle Atlantic,Northeast,1,"$50,000 to $74,999",1,1,"Townhome, Condo",Rural,1,2,202201,Monday,Not in an urban area,Pickup Truck,No,Other make,4,No,,,Diesel,2018
9000013938,Middle Atlantic,Northeast,3,"$50,000 to $74,999",3,0,One-family detached,Urban,3,2,202202,Monday,In an urban cluster,Pickup Truck,No,Chevrolet,3,No,,,Gas,2019
9000013938,Middle Atlantic,Northeast,3,"$50,000 to $74,999",3,0,One-family detached,Urban,3,2,202202,Monday,In an urban cluster,Automobile/car/stationwagon,No,Chevrolet,17,No,,,Gas,2005
9000013949,Middle Atlantic,Northeast,1,"$50,000 to $74,999",2,1,Mobile home,Rural,2,1,202202,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,5,No,,,Gas,2017
9000013953,Middle Atlantic,Northeast,1,"$25,000 to $34,999",2,1,Building with 2 or more apartments,Urban,1,1,202202,Tuesday,In an urban cluster,Automobile/car/stationwagon,No,Subaru,12,No,,,Gas,2010
9000013970,Middle Atlantic,Northeast,1,"$35,000 to $49,999",1,1,One-family detached,Urban,1,1,202202,Monday,In an urban cluster,Automobile/car/stationwagon,No,Nissan/Datsun,3,No,,,Gas,2019
9000013982,Middle Atlantic,Northeast,1,"$75,000 to $99,999",2,1,One-family detached,Urban,1,2,202201,Sunday,In an urban cluster,Pickup Truck,No,Dodge,17,No,,,Gas,2005
9000013982,Middle Atlantic,Northeast,1,"$75,000 to $99,999",2,1,One-family detached,Urban,1,2,202201,Sunday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,8,No,,,Gas,2014
9000013983,Middle Atlantic,Northeast,3,"$25,000 to $34,999",4,1,One-family detached,Rural,3,2,202202,Monday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,10,No,,,Gas,2012
9000013983,Middle Atlantic,Northeast,3,"$25,000 to $34,999",4,1,One-family detached,Rural,3,2,202202,Monday,Not in an urban area,Automobile/car/stationwagon,No,Subaru,13,No,,,Gas,2009
9000013986,Middle Atlantic,Northeast,2,"$15,000 to $24,999",5,2,Building with 2 or more apartments,Urban,2,2,202202,Sunday,In an urban cluster,Automobile/car/stationwagon,No,Honda,3,Yes,No,No,Gas,2019
9000013986,Middle Atlantic,Northeast,2,"$15,000 to $24,999",5,2,Building with 2 or more apartments,Urban,2,2,202202,Sunday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,12,No,,,Gas,2010
9000013987,Middle Atlantic,Northeast,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202201,Tuesday,Not in an urban area,Pickup Truck,No,Chevrolet,1,No,,,Diesel,2021
9000013987,Middle Atlantic,Northeast,2,"$50,000 to $74,999",2,0,One-family detached,Rural,2,2,202201,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Audi,4,No,,,Gas,2018
9000014012,Middle Atlantic,Northeast,2,"Less than $10,000",4,0,Building with 2 or more apartments,Rural,2,1,202202,Tuesday,Not in an urban area,Van (Minivan/Cargo/Passenger),No,Ford,23,No,,,Gas,1999
9000014013,Middle Atlantic,Northeast,2,"$75,000 to $99,999",4,1,One-family detached,Rural,2,3,202201,Sunday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Dodge,1,No,,,Gas,2021
9000014013,Middle Atlantic,Northeast,2,"$75,000 to $99,999",4,1,One-family detached,Rural,2,3,202201,Sunday,Not in an urban area,Pickup Truck,No,Dodge,15,No,,,Gas,2007
9000014013,Middle Atlantic,Northeast,2,"$75,000 to $99,999",4,1,One-family detached,Rural,2,3,202201,Sunday,Not in an urban area,Motorcycle/Moped,No,Suppressed for confidential reason,19,No,,,Gas,2003
9000014017,Middle Atlantic,Northeast,2,"$15,000 to $24,999",3,2,Mobile home,Rural,2,1,202202,Wednesday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,15,No,,,Gas,2007
9000014027,Middle Atlantic,Northeast,1,"$15,000 to $24,999",1,0,Mobile home,Rural,1,2,202201,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Subaru,7,No,,,Gas,2015
9000014027,Middle Atlantic,Northeast,1,"$15,000 to $24,999",1,0,Mobile home,Rural,1,2,202201,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,40,No,,,Gas,1982
9000014029,Middle Atlantic,Northeast,1,"$35,000 to $49,999",6,1,"Townhome, Condo",Urban,2,1,202202,Tuesday,In an urban cluster,Automobile/car/stationwagon,No,Dodge,8,Yes,Yes,No,Gas,2014
9000014037,Middle Atlantic,Northeast,1,"$35,000 to $49,999",2,1,One-family detached,Rural,1,2,202203,Saturday,Not in an urban area,Automobile/car/stationwagon,No,Ford,9,No,,,Gas,2013
9000014037,Middle Atlantic,Northeast,1,"$35,000 to $49,999",2,1,One-family detached,Rural,1,2,202203,Saturday,Not in an urban area,Motorcycle/Moped,No,Other make,40,No,,,Gas,1982
9000014050,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,2,One-family detached,Rural,2,3,202202,Friday,Not in an urban area,Pickup Truck,No,Toyota,1,No,,,Gas,2021
9000014050,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,2,One-family detached,Rural,2,3,202202,Friday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,3,No,,,Gas,2019
9000014050,Middle Atlantic,Northeast,2,"$75,000 to $99,999",2,2,One-family detached,Rural,2,3,202202,Friday,Not in an urban area,Automobile/car/stationwagon,No,Dodge,40,No,,,Gas,1982
9000014066,Middle Atlantic,Northeast,1,"Less than $10,000",6,0,"Townhome, Condo",Urban,1,1,202202,Tuesday,In an urban cluster,Automobile/car/stationwagon,No,Toyota,17,No,,,Gas,2005
9000014086,East North Central,Midwest,1,"$35,000 to $49,999",1,1,Building with 2 or more apartments,Urban,1,1,202202,Tuesday,In an urban area,Pickup Truck,No,Ford,24,Yes,No,No,Gas,1998
9000014090,East North Central,Midwest,2,"$100,000 to $124,999",2,2,Building with 2 or more apartments,Urban,2,1,202201,Sunday,In an urban area,Automobile/car/stationwagon,No,Honda,2,No,,,Gas,2020
9000014092,East North Central,Midwest,2,"$75,000 to $99,999",2,2,"Townhome, Condo",Urban,2,2,202202,Tuesday,In an urban area,Automobile/car/stationwagon,No,Toyota,4,Yes,No,No,Gas,2018
9000014092,East North Central,Midwest,2,"$75,000 to $99,999",2,2,"Townhome, Condo",Urban,2,2,202202,Tuesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,3,No,,,Gas,2019
9000014119,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202202,Wednesday,In an urban area,Automobile/car/stationwagon,No,Chrysler,9,No,,,Gas,2013
9000014119,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202202,Wednesday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,2,No,,,Gas,2020
9000014136,East North Central,Midwest,2,"$50,000 to $74,999",3,2,One-family detached,Urban,2,2,202202,Monday,In an urban area,Automobile/car/stationwagon,No,Hyundai,2,No,,,Gas,2020
9000014136,East North Central,Midwest,2,"$50,000 to $74,999",3,2,One-family detached,Urban,2,2,202202,Monday,In an urban area,Automobile/car/stationwagon,No,Hyundai,2,No,,,Gas,2020
9000014137,East North Central,Midwest,2,"$50,000 to $74,999",2,2,One-family detached,Rural,2,2,202201,Friday,Not in an urban area,Automobile/car/stationwagon,No,Buick/Opel,12,Yes,No,No,Gas,2010
9000014137,East North Central,Midwest,2,"$50,000 to $74,999",2,2,One-family detached,Rural,2,2,202201,Friday,Not in an urban area,Automobile/car/stationwagon,No,Ford,9,No,,,Gas,2013
9000014147,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202201,Monday,In an urban area,Pickup Truck,No,Toyota,6,No,,,Gas,2016
9000014147,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,2,202201,Monday,In an urban area,Van (Minivan/Cargo/Passenger),No,Dodge,8,Yes,No,No,Gas,2014
9000014155,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Urban,2,1,202201,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Toyota,7,No,,,Gas,2015
9000014159,East North Central,Midwest,1,"Less than $10,000",1,0,One-family detached,Urban,1,1,202203,Thursday,In an urban area,Van (Minivan/Cargo/Passenger),No,Suppressed for confidential reason,27,No,,,Gas,1995
9000014160,East North Central,Midwest,1,"$15,000 to $24,999",1,1,Building with 2 or more apartments,Urban,1,1,202202,Friday,In an urban area,Automobile/car/stationwagon,No,KIA,4,No,,,Gas,2018
9000014175,East North Central,Midwest,1,"$35,000 to $49,999",1,1,One-family detached,Urban,1,1,202202,Thursday,In an urban area,Automobile/car/stationwagon,No,Subaru,9,No,,,Gas,2013
9000014177,East North Central,Midwest,2,"$100,000 to $124,999",4,2,One-family detached,Urban,2,2,202201,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,KIA,1,No,,,Gas,2022
9000014177,East North Central,Midwest,2,"$100,000 to $124,999",4,2,One-family detached,Urban,2,2,202201,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Nissan/Datsun,5,No,,,Gas,2017
9000014183,East North Central,Midwest,1,"$15,000 to $24,999",1,0,One-family detached,Urban,1,1,202201,Monday,In an urban area,Automobile/car/stationwagon,No,Pontiac,18,No,,,Gas,2004
9000014188,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202201,Friday,In an urban area,Automobile/car/stationwagon,No,Mazda,4,No,,,Gas,2018
9000014188,East North Central,Midwest,2,"$150,000 to $174,999",2,2,One-family detached,Urban,2,2,202201,Friday,In an urban area,Automobile/car/stationwagon,No,Dodge,8,No,,,Gas,2014
9000014197,East North Central,Midwest,1,"$35,000 to $49,999",1,0,Building with 2 or more apartments,Urban,1,1,202202,Wednesday,In an urban area,Automobile/car/stationwagon,No,Toyota,14,No,,,Gas,2008
9000014198,East North Central,Midwest,2,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202201,Friday,In an urban area,Automobile/car/stationwagon,No,Honda,5,No,,,Gas,2017
9000014198,East North Central,Midwest,2,"$75,000 to $99,999",2,1,One-family detached,Urban,2,2,202201,Friday,In an urban area,Automobile/car/stationwagon,No,Honda,12,Yes,,,Gas,2010
9000014202,East North Central,Midwest,2,"$35,000 to $49,999",5,1,One-family detached,Urban,3,2,202202,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,17,Yes,No,No,Gas,2005
9000014202,East North Central,Midwest,2,"$35,000 to $49,999",5,1,One-family detached,Urban,3,2,202202,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Chevrolet,7,Yes,No,No,Gas,2015
9000014213,East North Central,Midwest,2,"$25,000 to $34,999",2,1,Mobile home,Rural,2,2,202201,Monday,Not in an urban area,Pickup Truck,No,Other make,7,No,,,Gas,2015
9000014213,East North Central,Midwest,2,"$25,000 to $34,999",2,1,Mobile home,Rural,2,2,202201,Monday,Not in an urban area,Pickup Truck,No,Chevrolet,5,No,,,Diesel,2017
9000014214,East North Central,Midwest,2,"$125,000 to $149,999",3,2,One-family detached,Urban,2,2,202201,Thursday,In an urban area,Motorcycle/Moped,No,Suppressed for confidential reason,18,No,,,Gas,2004
9000014214,East North Central,Midwest,2,"$125,000 to $149,999",3,2,One-family detached,Urban,2,2,202201,Thursday,In an urban area,Automobile/car/stationwagon,Yes,Chevrolet,8,No,,,Plug-in hybrid,2014
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014218,East North Central,Midwest,1,"Less than $10,000",1,0,"Boat, RV, van, etc.",Urban,1,17,202202,Sunday,In an urban area,Other truck,No,Other make,1,No,,,Uses other fuel,2022
9000014220,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Rural,2,3,202201,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,7,No,,,Gas,2015
9000014220,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Rural,2,3,202201,Tuesday,Not in an urban area,Pickup Truck,No,Chevrolet,19,No,,,Gas,2003
9000014220,East North Central,Midwest,2,"$100,000 to $124,999",2,2,One-family detached,Rural,2,3,202201,Tuesday,Not in an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,8,No,,,Gas,2014
9000014228,East North Central,Midwest,1,"$75,000 to $99,999",1,0,"Townhome, Condo",Urban,1,1,202202,Friday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Honda,1,No,,,Gas,2021
9000014236,East North Central,Midwest,2,"$75,000 to $99,999",4,2,One-family detached,Urban,2,2,202202,Saturday,In an urban cluster,Pickup Truck,No,Ford,1,Yes,No,No,Gas,2021
9000014236,East North Central,Midwest,2,"$75,000 to $99,999",4,2,One-family detached,Urban,2,2,202202,Saturday,In an urban cluster,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000014259,East North Central,Midwest,2,"$15,000 to $24,999",2,1,One-family detached,Rural,2,2,202202,Sunday,Not in an urban area,Automobile/car/stationwagon,No,Chevrolet,19,No,,,Gas,2003
9000014259,East North Central,Midwest,2,"$15,000 to $24,999",2,1,One-family detached,Rural,2,2,202202,Sunday,Not in an urban area,Pickup Truck,No,Chevrolet,26,No,,,Gas,1996
9000014268,East North Central,Midwest,3,"$175,000 or more",5,3,One-family detached,Urban,3,3,202201,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Jeep,23,No,,,Gas,1999
9000014268,East North Central,Midwest,3,"$175,000 or more",5,3,One-family detached,Urban,3,3,202201,Monday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Lincoln,5,No,,,Gas,2017
9000014268,East North Central,Midwest,3,"$175,000 or more",5,3,One-family detached,Urban,3,3,202201,Monday,In an urban area,Automobile/car/stationwagon,No,Volkswagen,13,No,,,Diesel,2009
9000014271,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,2,202201,Thursday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Ford,6,No,,,Gas,2016
9000014271,East North Central,Midwest,2,"$35,000 to $49,999",2,0,One-family detached,Urban,2,2,202201,Thursday,In an urban area,Pickup Truck,No,Chevrolet,18,No,,,Gas,2004
9000014277,East North Central,Midwest,1,"$15,000 to $24,999",1,0,Building with 2 or more apartments,Rural,1,1,202201,Monday,Not in an urban area,Automobile/car/stationwagon,No,Hyundai,7,No,,,Gas,2015
9000014280,East North Central,Midwest,2,"$50,000 to $74,999",2,0,One-family detached,Urban,2,2,202201,Sunday,In an urban area,"SUV (Santa Fe, Tahoe, Jeep, etc.)",No,Mazda,2,No,,,Gas,2020
