Time,leader_position(m),follower_position(m),leader_speed(m/s),follower_speed(m/s),leader_acc(m/s^2),follower_acc(m/s^2),trajectory_number
42.2,355.42,334.38,4.5202,6.1143,0.33528,0.67056,1
42.3,355.87,334.99,4.5537,6.1813,1.8288,-0.73152,1
42.4,356.33,335.61,4.7366,6.1082,4.2062,-1.7374,1
42.5,356.8,336.22,5.1572,5.9345,3.5357,-1.7983,1
42.6,357.32,336.82,5.5108,5.7546,4.0843,-1.2802,1
42.7,357.87,337.39,5.9192,5.6266,2.0726,-0.79248,1
42.8,358.46,337.95,6.1265,5.5474,0.70104,-1.1887,1
42.9,359.07,338.51,6.1966,5.4285,-0.24384,-1.9507,1
43,359.69,339.05,6.1722,5.2334,-0.3048,-1.585,1
43.1,360.31,339.58,6.1417,5.0749,-0.36576,-0.36576,1
43.2,360.92,340.08,6.1051,5.0383,-0.18288,0.39624,1
43.3,361.53,340.59,6.0869,5.078,0.09144,0.4572,1
43.4,362.14,341.09,6.096,5.1237,0,-0.36576,1
43.5,362.75,341.61,6.096,5.0871,0,-1.6154,1
43.6,363.36,342.12,6.096,4.9256,0,-2.0422,1
43.7,363.97,342.61,6.096,4.7214,-0.03048,-1.4935,1
43.8,364.58,343.08,6.093,4.572,0.03048,-0.42672,1
43.9,365.19,343.54,6.096,4.5293,0,0.33528,1
44,365.8,343.99,6.096,4.5629,0,-5.68E-12,1
44.1,366.41,344.45,6.096,4.5629,0,-0.39624,1
44.2,367.02,344.9,6.096,4.5232,0.03048,0.27432,1
44.3,367.63,345.36,6.099,4.5507,-0.03048,1.8898,1
44.4,368.24,345.81,6.096,4.7396,0,4.1758,1
44.5,368.85,346.28,6.096,5.1572,0,3.5357,1
44.6,369.46,346.8,6.096,5.5108,0,4.2062,1
44.7,370.07,347.35,6.096,5.9314,0,1.8593,1
44.8,370.68,347.94,6.096,6.1173,0,0.27432,1
44.9,371.29,348.56,6.096,6.1448,0,-0.33528,1
45,371.9,349.17,6.096,6.1112,0,-0.21336,1
45.1,372.5,349.78,6.096,6.0899,0,0.06096,1
45.2,373.11,350.39,6.096,6.096,-5.68E-12,0,1
45.3,373.72,351,6.096,6.096,5.68E-12,0,1
45.4,374.33,351.61,6.096,6.096,0,-0.03048,1
45.5,374.94,352.22,6.096,6.093,0,0.03048,1
45.6,375.55,352.83,6.096,6.096,0,0,1
45.7,376.16,353.44,6.096,6.096,0,0.03048,1
45.8,376.77,354.05,6.096,6.099,0,-0.03048,1
45.9,377.38,354.66,6.096,6.096,0,0,1
46,377.99,355.27,6.096,6.096,0,0,1
46.1,378.6,355.88,6.096,6.096,0,0,1
46.2,379.21,356.49,6.096,6.096,0,0,1
46.3,379.82,357.1,6.096,6.096,0.1524,-0.09144,1
46.4,380.43,357.71,6.1112,6.0869,0.03048,0.18288,1
46.5,381.04,358.31,6.1143,6.1051,-0.39624,0.39624,1
46.6,381.65,358.93,6.0747,6.1448,-0.94488,0.1524,1
46.7,382.26,359.54,5.9802,6.16,-1.3106,-0.1524,1
46.8,382.86,360.16,5.8491,6.1448,-0.94488,-0.39624,1
46.9,383.44,360.77,5.7546,6.1051,-0.39624,-0.18288,1
47,384.02,361.38,5.715,6.0869,0.03048,0.09144,1
47.1,384.59,361.99,5.718,6.096,0.1524,0,1
47.2,385.16,362.6,5.7333,6.096,0.03048,0,1
47.3,385.73,363.21,5.7363,6.096,-0.03048,0,1
47.4,386.31,363.82,5.7333,6.096,-0.12192,0,1
47.5,386.88,364.43,5.7211,6.096,-0.06096,0,1
47.6,387.45,365.04,5.715,6.096,0.36576,0,1
47.7,388.03,365.65,5.7516,6.096,1.0058,0,1
47.8,388.6,366.26,5.8522,6.096,1.2802,0,1
47.9,389.19,366.87,5.9802,6.096,0.9144,0,1
48,389.78,367.48,6.0716,6.096,0.54864,0,1
48.1,390.39,368.09,6.1265,6.096,0.33528,0,1
48.2,391,368.69,6.16,6.096,-0.42672,0,1
48.3,391.62,369.3,6.1173,6.096,-1.8898,0,1
48.4,392.23,369.91,5.9284,6.096,-4.1758,-0.06096,1
48.5,392.82,370.52,5.5108,6.0899,-3.5357,0.21336,1
48.6,393.38,371.13,5.1572,6.1112,-4.1758,0.24384,1
48.7,393.89,371.74,4.7396,6.1356,-1.8898,-0.3048,1
48.8,394.36,372.36,4.5507,6.1051,-0.3048,-1.4021,1
48.9,394.82,372.97,4.5202,5.9649,0.39624,-2.5603,1
49,395.27,373.56,4.5598,5.7089,0.1524,-2.3165,1
49.1,395.73,374.14,4.575,5.4773,0,-1.0973,1
49.2,396.19,374.68,4.575,5.3675,-0.06096,-0.67056,1
49.3,396.64,375.22,4.569,5.3005,0.03048,-1.0973,1
49.4,397.1,375.75,4.572,5.1907,0,-2.3165,1
49.5,397.56,376.27,4.572,4.9591,0,-2.5603,1
49.6,398.01,376.76,4.572,4.7031,0,-1.4021,1
49.7,398.47,377.24,4.572,4.5629,0,-0.3048,1
49.8,398.93,377.69,4.572,4.5324,-0.06096,0.24384,1
49.9,399.39,378.14,4.5659,4.5568,0.21336,0.21336,1
50,399.84,378.6,4.5872,4.5781,0.36576,-0.06096,1
50.1,400.3,379.06,4.6238,4.572,-0.3048,0,1
50.2,400.76,379.52,4.5933,4.572,-1.8898,0,1
50.3,401.22,379.97,4.4044,4.572,-4.1453,0,1
50.4,401.66,380.43,3.9898,4.572,-3.5966,0.03048,1
50.5,402.06,380.89,3.6302,4.575,-4.1453,0.06096,1
50.6,402.43,381.34,3.2156,4.5811,-1.8898,-0.18288,1
50.7,402.75,381.8,3.0267,4.5629,-0.18288,-0.42672,1
50.8,403.05,382.26,3.0084,4.5202,0.1524,-0.6096,1
50.9,403.35,382.71,3.0236,4.4592,-0.3048,-0.42672,1
51,403.65,383.16,2.9931,4.4166,-0.18288,-0.1524,1
51.1,403.95,383.6,2.9748,4.4013,0.18288,-5.68E-12,1
51.2,404.25,384.04,2.9931,4.4013,0.42672,0.06096,1
51.3,404.55,384.48,3.0358,4.4074,0.24384,1.14E-11,1
51.4,404.85,384.92,3.0602,4.4074,-0.12192,-1.14E-11,1
51.5,405.16,385.36,3.048,4.4074,0,0.03048,1
51.6,405.46,385.8,3.048,4.4105,0,-0.03048,1
51.7,405.77,386.24,3.048,4.4074,0,-0.03048,1
51.8,406.07,386.68,3.048,4.4044,0,0.1524,1
51.9,406.38,387.12,3.048,4.4196,0,0.33528,1
52,406.68,387.57,3.048,4.4531,0,-0.27432,1
52.1,406.99,388.01,3.048,4.4257,-0.03048,-1.6764,1
52.2,407.29,388.45,3.045,4.2581,0.03048,-3.2918,1
52.3,407.6,388.88,3.048,3.9289,0,-4.0234,1
52.4,407.9,389.27,3.048,3.5265,0,-3.2918,1
52.5,408.21,389.62,3.048,3.1974,0.03048,-1.6459,1
52.6,408.51,389.94,3.051,3.0328,-0.03048,-0.3048,1
52.7,408.82,390.25,3.048,3.0023,0,0.3048,1
52.8,409.12,390.55,3.048,3.0328,-0.03048,0.21336,1
52.9,409.43,390.85,3.045,3.0541,0.03048,-0.06096,1
53,409.73,391.16,3.048,3.048,0.03048,0,1
53.1,410.03,391.46,3.051,3.048,-0.03048,0,1
53.2,410.34,391.77,3.048,3.048,0,0,1
53.3,410.64,392.07,3.048,3.048,0,0,1
53.4,410.95,392.38,3.048,3.048,-0.03048,0,1
53.5,411.25,392.68,3.045,3.048,0.03048,0,1
53.6,411.56,392.99,3.048,3.048,0,0,1
53.7,411.86,393.29,3.048,3.048,0,0,1
53.8,412.17,393.59,3.048,3.048,0,0.03048,1
53.9,412.47,393.9,3.048,3.051,0.03048,-0.03048,1
54,412.78,394.2,3.051,3.048,-0.03048,-0.03048,1
54.1,413.08,394.51,3.048,3.045,0,0.03048,1
54.2,413.39,394.81,3.048,3.048,-0.03048,0,1
54.3,413.69,395.12,3.045,3.048,0.03048,0,1
54.4,414,395.42,3.048,3.048,0.03048,0,1
54.5,414.3,395.73,3.051,3.048,-0.03048,0,1
54.6,414.61,396.03,3.048,3.048,-0.06096,0,1
54.7,414.91,396.34,3.0419,3.048,0.18288,0.03048,1
54.8,415.22,396.64,3.0602,3.051,0.39624,-0.03048,1
54.9,415.52,396.95,3.0998,3.048,-0.33528,-0.03048,1
55,415.83,397.25,3.0663,3.045,-1.8288,0.03048,1
55.1,416.14,397.56,2.8834,3.048,-4.2062,0,1
55.2,416.43,397.86,2.4628,3.048,-3.5357,0,1
55.3,416.67,398.17,2.1092,3.048,-4.1758,0,1
55.4,416.88,398.47,1.6916,3.048,-1.8898,0,1
55.5,417.05,398.78,1.5027,3.048,-0.36576,0,1
55.6,417.2,399.08,1.4661,3.048,0.57912,0,1
55.7,417.35,399.39,1.524,3.048,0.57912,0,1
55.8,417.5,399.69,1.5819,3.048,-0.36576,0,1
55.9,417.66,400,1.5453,3.048,-1.8898,0,1
56,417.82,400.3,1.3564,3.048,-4.1453,0,1
56.1,417.95,400.61,0.94183,3.048,-3.5966,0.03048,1
56.2,418.05,400.91,0.58217,3.051,-3.9014,-0.03048,1
56.3,418.1,401.21,0.19202,3.048,-1.7678,0,1
56.4,418.12,401.52,0.01524,3.048,-0.1524,-0.03048,1
56.5,418.12,401.82,0,3.045,0,0.03048,1
56.6,418.12,402.13,0,3.048,0,0,1
56.7,418.12,402.43,0,3.048,0,0,1
56.8,418.12,402.74,0,3.048,0,0.12192,1
56.9,418.12,403.04,0,3.0602,0,-0.24384,1
57,418.12,403.35,0,3.0358,0,-0.42672,1
57.1,418.12,403.65,0,2.9931,0,-0.24384,1
57.2,418.12,403.95,0,2.9688,0,0.36576,1
57.3,418.12,404.25,0,3.0053,0,0.82296,1
57.4,418.12,404.55,0,3.0876,0,-0.09144,1
57.5,418.12,404.86,0,3.0785,0.18288,-1.9812,1
57.6,418.12,405.17,0.018288,2.8804,3.1699,-4.1453,1
57.7,418.13,405.45,0.33528,2.4658,2.5908,-3.5966,1
57.8,418.16,405.7,0.59436,2.1062,1.4021,-4.1453,1
57.9,418.22,405.91,0.73457,1.6916,0.64008,-1.8898,1
58,418.29,406.08,0.79858,1.5027,1.0668,-0.3048,1
58.1,418.37,406.23,0.90526,1.4722,2.3165,0.33528,1
58.2,418.46,406.38,1.1369,1.5057,2.5908,0.36576,1
58.3,418.58,406.53,1.396,1.5423,1.3716,0.24384,1
58.4,418.72,406.68,1.5331,1.5667,0.27432,-0.36576,1
58.5,418.87,406.84,1.5606,1.5301,-0.09144,-1.7069,1
58.6,419.03,406.99,1.5514,1.3594,0.06096,-2.3165,1
58.7,419.18,407.13,1.5575,1.1278,-0.27432,-1.1887,1
58.8,419.34,407.24,1.5301,1.0089,-1.3106,1.1887,1
58.9,419.49,407.34,1.399,1.1278,-2.3165,2.3165,1
59,419.63,407.46,1.1674,1.3594,-2.7432,1.7069,1
59.1,419.75,407.59,0.89306,1.5301,-2.6822,0.3048,1
59.2,419.84,407.74,0.62484,1.5606,-2.6213,-0.09144,1
59.3,419.9,407.9,0.36271,1.5514,-2.1336,0.09144,1
59.4,419.93,408.06,0.14935,1.5606,-1.2192,-0.3048,1
59.5,419.95,408.21,0.027432,1.5301,-0.27432,-1.7069,1
59.6,419.95,408.36,0,1.3594,0,-2.3165,1
59.7,419.95,408.5,0,1.1278,0,-1.2497,1
59.8,419.95,408.61,0,1.0028,0,1.3716,1
59.9,419.95,408.71,0,1.14,0,2.6213,1
60,419.95,408.83,0,1.4021,0,1.3411,1
60.1,419.95,408.97,0,1.5362,0,-0.9144,1
60.2,419.95,409.12,0,1.4448,0,-2.6518,1
60.3,419.95,409.27,0,1.1796,0,-2.9261,1
60.4,419.95,409.38,0,0.88697,0,-2.6213,1
60.5,419.95,409.47,0,0.62484,0,-2.6213,1
60.6,419.95,409.53,0,0.36271,0,-2.1336,1
60.7,419.95,409.57,0,0.14935,0,-1.2192,1
60.8,419.95,409.59,0,0.027432,0.4572,-0.27432,1
60.9,419.95,409.59,0.04572,0,5.0597,0,1
61,419.96,409.59,0.55169,0,3.4747,0,1
61.1,420.01,409.59,0.89916,0,4.6025,0,1
61.2,420.1,409.59,1.3594,0,1.9507,0,1
61.3,420.24,409.59,1.5545,0,0.06096,0,1
61.4,420.39,409.59,1.5606,0,-0.73152,0,1
61.5,420.55,409.59,1.4874,0,0.09144,0,1
61.6,420.7,409.59,1.4966,0,1.9507,0,1
61.7,420.85,409.59,1.6916,0,4.1758,0,1
61.8,421.02,409.59,2.1092,0,3.5357,0,1
61.9,421.23,409.59,2.4628,0,4.1758,0,1
62,421.47,409.59,2.8804,0,1.9202,0,1
62.1,421.76,409.59,3.0724,0,0.1524,0,1
62.2,422.07,409.59,3.0876,0,-0.79248,0,1
62.3,422.38,409.59,3.0084,0,0.1524,0,1
62.4,422.68,409.59,3.0236,0,1.9202,0,1
62.5,422.98,409.59,3.2156,0,4.1453,0,1
62.6,423.3,409.59,3.6302,0,3.5662,0,1
62.7,423.67,409.59,3.9868,0,4.1758,0,1
62.8,424.06,409.59,4.4044,0,1.8898,0.4572,1
62.9,424.5,409.59,4.5933,0.04572,0.3048,5.0902,1
63,424.96,409.59,4.6238,0.55474,-0.36576,3.4138,1
63.1,425.43,409.65,4.5872,0.89611,-0.21336,4.6634,1
63.2,425.89,409.74,4.5659,1.3625,0.06096,1.8288,1
63.3,426.34,409.87,4.572,1.5453,0,0.36576,1
63.4,426.8,410.03,4.572,1.5819,0,-0.57912,1
63.5,427.26,410.19,4.572,1.524,0,-0.57912,1
63.6,427.71,410.34,4.572,1.4661,0.06096,0.36576,1
63.7,428.17,410.49,4.5781,1.5027,-0.18288,1.8593,1
63.8,428.63,410.64,4.5598,1.6886,-0.39624,4.2062,1
63.9,429.08,410.81,4.5202,2.1092,0.3048,3.5662,1
64,429.54,411.02,4.5507,2.4658,1.8593,4.1758,1
64.1,429.99,411.26,4.7366,2.8834,4.2062,1.8898,1
64.2,430.47,411.55,5.1572,3.0724,3.5662,0.12192,1
64.3,430.98,411.86,5.5138,3.0846,4.1453,-0.762,1
64.4,431.53,412.17,5.9284,3.0084,1.8898,0.1524,1
64.5,432.13,412.47,6.1173,3.0236,0.33528,1.9202,1
64.6,432.74,412.77,6.1509,3.2156,-0.54864,4.1148,1
64.7,433.35,413.09,6.096,3.6271,-0.54864,3.5662,1
64.8,433.96,413.45,6.0411,3.9837,0.33528,3.7186,1
64.9,434.57,413.85,6.0747,4.3556,1.8898,2.1641,1
65,435.17,414.29,6.2636,4.572,4.1453,2.1641,1
65.1,435.8,414.75,6.6782,4.7884,3.5357,3.7186,1
65.2,436.47,415.22,7.0317,5.1603,4.2672,3.5357,1
65.3,437.17,415.74,7.4585,5.5138,2.7127,4.1758,1
65.4,437.92,416.29,7.7297,5.9314,0.64008,1.8593,1
65.5,438.69,416.89,7.7937,6.1173,-0.85344,0.3048,1
65.6,439.47,417.5,7.7084,6.1478,-1.2802,-0.39624,1
65.7,440.24,418.11,7.5804,6.1082,5.68E-12,-0.1524,1
65.8,441,418.72,7.5804,6.093,2.0422,0.03048,1
65.9,441.76,419.33,7.7846,6.096,4.2062,-0.03048,1
66,442.53,419.94,8.2052,6.093,3.5357,0.03048,1
66.1,443.35,420.55,8.5588,6.096,4.2062,0,1
66.2,444.21,421.16,8.9794,6.096,1.8593,0,1
66.3,445.11,421.77,9.1653,6.096,0.3048,0.03048,1
66.4,446.02,422.38,9.1958,6.099,-0.39624,-0.03048,1
66.5,446.94,422.99,9.1562,6.096,-0.18288,0.03048,1
66.6,447.86,423.6,9.1379,6.099,0.12192,-0.18288,1
66.7,448.77,424.21,9.1501,6.0808,-0.18288,-0.33528,1
66.8,449.69,424.82,9.1318,6.0472,-0.39624,0.27432,1
66.9,450.6,425.42,9.0922,6.0747,0.3048,1.8898,1
67,451.51,426.03,9.1227,6.2636,1.8898,4.1453,1
67.1,452.42,426.66,9.3116,6.6782,4.1453,3.5662,1
67.2,453.35,427.32,9.7262,7.0348,3.5966,4.2062,1
67.3,454.33,428.03,10.086,7.4554,4.1453,1.8898,1
67.4,455.34,428.77,10.5,7.6444,1.8898,0.1524,1
67.5,456.39,429.54,10.689,7.6596,0.3048,-0.79248,1
67.6,457.45,430.3,10.72,7.5804,-0.39624,0.1524,1
67.7,458.53,431.06,10.68,7.5956,-0.18288,1.9202,1
67.8,459.59,431.82,10.662,7.7876,0.06096,4.1453,1
67.9,460.66,432.6,10.668,8.2022,0,3.5966,1
68,461.73,433.42,10.668,8.5618,-0.03048,4.1453,1
68.1,462.79,434.28,10.665,8.9764,0.1524,1.8898,1
68.2,463.86,435.17,10.68,9.1653,0.3048,0.12192,1
68.3,464.93,436.09,10.711,9.1775,-0.42672,-5.68E-12,1
68.4,466,437.01,10.668,9.1775,-1.4935,0.39624,1
68.5,467.07,437.93,10.519,9.2172,-2.1031,-1.14E-11,1
68.6,468.12,438.85,10.308,9.2172,-1.4326,0.09144,1
68.7,469.15,439.77,10.165,9.2263,-0.03048,0.57912,1
68.8,470.17,440.69,10.162,9.2842,-0.09144,1.9812,1
68.9,471.18,441.62,10.153,9.4823,-1.1582,2.9566,1
69,472.2,442.57,10.037,9.778,-2.3165,2.5908,1
69.1,473.2,443.55,9.8054,10.037,-2.7737,2.7432,1
69.2,474.18,444.55,9.528,10.311,-3.0785,2.3165,1
69.3,475.13,445.58,9.2202,10.543,-2.347,1.3106,1
69.4,476.06,446.63,8.9855,10.674,-0.03048,0.36576,1
69.5,476.96,447.7,8.9825,10.711,2.4689,-0.3048,1
69.6,477.85,448.77,9.2293,10.68,3.5662,-0.18288,1
69.7,478.78,449.84,9.586,10.662,2.225,0.06096,1
69.8,479.74,450.91,9.8085,10.668,0.42672,0,1
69.9,480.72,451.97,9.8511,10.668,-0.06096,0,1
70,481.7,453.04,9.845,10.668,-0.24384,0,1
70.1,482.69,454.11,9.8207,10.668,0,0,1
70.2,483.67,455.17,9.8207,10.668,0.24384,0,1
70.3,484.65,456.24,9.845,10.668,0.09144,0,1
70.4,485.63,457.31,9.8542,10.668,-0.70104,0,1
70.5,486.62,458.38,9.7841,10.668,-1.7983,0,1
70.6,487.6,459.44,9.6042,10.668,-2.4384,0,1
70.7,488.56,460.51,9.3604,10.668,-1.7983,0,1
70.8,489.49,461.58,9.1806,10.668,-0.70104,0,1
70.9,490.41,462.64,9.1105,10.668,0.09144,0,1
71,491.32,463.71,9.1196,10.668,0.21336,0,1
71.1,492.24,464.78,9.141,10.668,0.06096,0,1
71.2,493.15,465.84,9.147,10.668,-0.03048,0,1
71.3,494.06,466.91,9.144,10.668,0,0,1
71.4,494.98,467.98,9.144,10.668,0,-0.03048,1
71.5,495.89,469.04,9.144,10.665,-5.68E-12,0.1524,1
71.6,496.81,470.11,9.144,10.68,5.68E-12,0.3048,1
71.7,497.72,471.18,9.144,10.711,0,-0.36576,1
71.8,498.64,472.25,9.144,10.674,0,-1.0668,1
71.9,499.55,473.32,9.144,10.567,0.06096,-2.7737,1
72,500.47,474.37,9.1501,10.29,-0.21336,-3.9319,1
72.1,501.38,475.4,9.1288,9.8969,-0.36576,-3.109,1
72.2,502.29,476.39,9.0922,9.586,0.33528,-1.4021,1
72.3,503.2,477.35,9.1257,9.4458,1.8593,1.463,1
72.4,504.11,478.29,9.3116,9.5921,4.5415,2.8956,1
72.5,505.05,479.25,9.7658,9.8816,4.3586,2.4384,1
72.6,506.02,480.24,10.202,10.125,4.2672,1.3716,1
72.7,507.04,481.25,10.628,10.263,4.3282,0.12192,1
72.8,508.11,482.28,11.061,10.275,-0.57912,-0.36576,1
72.9,509.21,483.31,11.003,10.238,-2.6822,-0.24384,1
73,510.31,484.33,10.735,10.214,-1.2802,0.03048,1
73.1,511.39,485.35,10.607,10.217,0.57912,0.4572,1
73.2,512.45,486.38,10.665,10.263,0.06096,1.1582,1
73.3,513.51,487.4,10.671,10.378,-0.18288,1.463,1
73.4,514.58,488.44,10.653,10.525,-0.36576,1.1582,1
73.5,515.65,489.49,10.616,10.641,0.3048,0.4572,1
73.6,516.71,490.56,10.647,10.686,1.8593,-0.03048,1
73.7,517.77,491.62,10.833,10.683,4.1758,-0.12192,1
73.8,518.85,492.69,11.25,10.671,3.5662,-0.06096,1
73.9,519.98,493.76,11.607,10.665,4.1758,0.03048,1
74,521.14,494.83,12.024,10.668,1.8593,0,1
74.1,522.34,495.89,12.21,10.668,0.3048,-5.68E-12,1
74.2,523.56,496.96,12.241,10.668,-0.36576,0.03048,1
74.3,524.79,498.03,12.204,10.671,-0.18288,-0.03048,1
74.4,526.01,499.09,12.186,10.668,0.70104,0,1
74.5,527.23,500.16,12.256,10.668,-1.2497,-0.03048,1
74.6,528.45,501.23,12.131,10.665,-2.8042,0.03048,1
74.7,529.67,502.29,11.851,10.668,-0.94488,0,1
74.8,530.85,503.36,11.756,10.668,0.85344,0,1
74.9,532.03,504.43,11.841,10.668,2.347,-0.4572,1
75,533.21,505.49,12.076,10.622,1.6154,0.82296,1
75.1,534.42,506.56,12.238,10.705,1.2192,2.0117,1
75.2,535.64,507.63,12.36,10.906,4.1758,1.1582,1
75.3,536.88,508.72,12.777,11.022,3.5357,0.48768,1
75.4,538.16,509.82,13.131,11.07,4.1758,0.06096,1
75.5,539.47,510.93,13.548,11.076,1.8593,1.6459,1
75.6,540.82,512.03,13.734,11.241,0.33528,3.2004,1
75.7,542.2,513.16,13.768,11.561,-0.36576,2.7432,1
75.8,543.57,514.31,13.731,11.835,-0.21336,2.286,1
75.9,544.95,515.5,13.71,12.064,0.06096,1.3411,1
76,546.32,516.7,13.716,12.198,-1.14E-11,0.33528,1
76.1,547.69,517.92,13.716,12.232,-0.21336,-0.27432,1
76.2,549.06,519.15,13.695,12.204,0.42672,-0.18288,1
76.3,550.43,520.37,13.737,12.186,0.9144,0.03048,1
76.4,551.8,521.59,13.829,12.189,0.33528,0.06096,1
76.5,553.19,522.81,13.862,12.195,-0.3048,-0.1524,1
76.6,554.57,524.02,13.832,12.18,-0.97536,-0.42672,1
76.7,555.96,525.24,13.734,12.137,-0.39624,0.97536,1
76.8,557.33,526.46,13.695,12.235,0.21336,0.64008,1
76.9,558.7,527.68,13.716,12.299,1.14E-11,0.97536,1
77,560.07,528.91,13.716,12.396,-1.14E-11,4.3282,1
77.1,561.44,530.15,13.716,12.829,1.14E-11,3.4138,1
77.2,562.81,531.43,13.716,13.17,-1.14E-11,4.7549,1
77.3,564.19,532.75,13.716,13.646,1.14E-11,1.8593,1
77.4,565.56,534.11,13.716,13.832,0.06096,-1.0058,1
77.5,566.93,535.5,13.722,13.731,-0.1524,-0.21336,1
77.6,568.3,536.87,13.707,13.71,-0.4572,0.03048,1
77.7,569.67,538.24,13.661,13.713,0.12192,0.06096,1
77.8,571.04,539.61,13.673,13.719,1.7678,-0.06096,1
77.9,572.41,540.98,13.85,13.713,3.9929,0.03048,1
78,573.79,542.36,14.249,13.716,3.6881,-1.14E-11,1
78.1,575.22,543.73,14.618,13.716,4.4806,-0.09144,1
78.2,576.68,545.1,15.066,13.707,1.1582,0.39624,1
78.3,578.18,546.47,15.182,13.746,-2.0422,0.39624,1
78.4,579.7,547.84,14.978,13.786,-4.6634,-1.1887,1
78.5,581.2,549.22,14.512,13.667,-4.3282,-3.3833,1
78.6,582.65,550.59,14.079,13.329,-4.9682,-4.2672,1
78.7,584.06,551.92,13.582,12.902,-4.633,-3.81,1
78.8,585.42,553.21,13.119,12.521,-4.7244,-4.572,1
78.9,586.73,554.47,12.646,12.064,-4.4501,-1.4935,1
79,587.99,555.67,12.201,11.915,-0.4572,0.48768,1
79.1,589.21,556.86,12.155,11.963,0.3048,1.0363,1
79.2,590.43,558.06,12.186,12.067,0.12192,-0.1524,1
79.3,591.65,559.27,12.198,12.052,-1.14E-11,-0.1524,1
79.4,592.87,560.47,12.198,12.037,-0.03048,0.03048,1
79.5,594.09,561.67,12.195,12.04,0.03048,0,1
79.6,595.31,562.88,12.198,12.04,0,-1.14E-11,1
79.7,596.53,564.08,12.198,12.04,1.14E-11,1.14E-11,1
79.8,597.75,565.29,12.198,12.04,-1.14E-11,-0.21336,1
79.9,598.97,566.49,12.198,12.018,1.14E-11,-1.1278,1
80,600.19,567.69,12.198,11.905,-1.14E-11,6.797,1
80.1,601.41,568.88,12.198,12.585,0,8.1077,1
80.2,602.63,570.14,12.198,13.396,0.70104,8.9916,1
80.3,603.85,571.48,12.268,14.295,-1.3716,8.0162,1
80.4,605.07,572.91,12.131,15.097,-3.1394,11.674,1
80.5,606.29,574.42,11.817,16.264,-1.1278,-10.424,1
80.6,607.47,576.05,11.704,15.222,2.1641,-7.2847,1
80.7,608.64,577.57,11.921,14.493,4.3586,-9.0221,1
80.8,609.83,579.02,12.357,13.591,4.2062,-7.5286,1
80.9,611.07,580.38,12.777,12.838,1.3411,-8.4734,1
81,612.34,581.66,12.911,11.991,0.79248,1.7374,1
81.1,613.63,582.86,12.991,12.165,-1.14E-11,2.0422,1
81.2,614.93,584.08,12.991,12.369,-0.3048,0.85344,1
81.3,616.23,585.31,12.96,12.454,-0.03048,-0.4572,1
81.4,617.53,586.56,12.957,12.408,0.03048,0.03048,1
81.5,618.82,587.8,12.96,12.411,-0.03048,-1.14E-11,1
81.6,620.12,589.04,12.957,12.411,0.03048,-0.03048,1
81.7,621.42,590.28,12.96,12.408,1.14E-11,0,1
81.8,622.71,591.52,12.96,12.408,-1.14E-11,0,1
81.9,624.01,592.76,12.96,12.408,2.27E-11,0.03048,1
82,625.3,594,12.96,12.411,-0.03048,-0.03048,1
82.1,626.6,595.25,12.957,12.408,0.03048,0.03048,1
82.2,627.9,596.49,12.96,12.411,0.39624,-0.03048,1
82.3,629.19,597.73,13,12.408,-0.79248,0.03048,1
82.4,630.49,598.97,12.92,12.411,-1.6764,-0.03048,1
82.5,631.78,600.21,12.753,12.408,-0.67056,0.09144,1
82.6,633.06,601.45,12.686,12.418,-0.3048,0,1
82.7,634.33,602.69,12.655,12.418,-0.4572,0.57912,1
82.8,635.59,603.93,12.61,12.475,-1.9202,-1.4935,1
82.9,636.85,605.18,12.418,12.326,-2.347,-3.871,1
83,638.1,606.41,12.183,11.939,-0.48768,-3.5052,1
83.1,639.31,607.61,12.134,11.588,0.33528,-3.0175,1
83.2,640.53,608.77,12.168,11.287,0.27432,-2.0726,1
83.3,641.74,609.9,12.195,11.079,-0.03048,-1.8898,1
83.4,642.96,611,12.192,10.891,0.03048,-0.70104,1
83.5,644.18,612.09,12.195,10.82,0.12192,3.9624,1
83.6,645.4,613.17,12.207,11.217,0.06096,4.1758,1
83.7,646.62,614.3,12.213,11.634,-0.09144,3.9014,1
83.8,647.84,615.46,12.204,12.024,-0.09144,0.18288,1
83.9,649.06,616.66,12.195,12.043,-0.03048,-1.9812,1
84,650.28,617.87,12.192,11.845,-0.03048,-1.0363,1
84.1,651.5,619.05,12.189,11.741,0.03048,0.73152,1
0.1,18.444,0,13.052,13.716,3.9624,-0.03048,2
0.2,19.75,1.3716,13.448,13.713,3.2918,0.06096,2
0.3,21.094,2.7429,13.777,13.719,1.8288,-0.06096,2
0.4,22.472,4.1148,13.96,13.713,0.94488,0.06096,2
0.5,23.868,5.4861,14.054,13.719,-0.03048,-0.06096,2
0.6,25.273,6.858,14.051,13.713,-0.27432,0.06096,2
0.7,26.679,8.2293,14.024,13.719,-0.06096,0.03048,2
0.8,28.081,9.6012,14.018,13.722,0.03048,-0.03048,2
0.9,29.483,10.973,14.021,13.719,3.55E-13,0.36576,2
1,30.885,12.345,14.021,13.756,-3.55E-13,-1.463,2
1.1,32.287,13.721,14.021,13.609,0,-2.6213,2
1.2,33.689,15.082,14.021,13.347,0.42672,-0.9144,2
1.3,35.091,16.417,14.063,13.256,-0.82296,0.9144,2
1.4,36.497,17.742,13.981,13.347,-1.8593,2.4079,2
